Menu,Menu Group,Item Name,Modifier,Avg Price,Quantity,Gross Sales,Discount Amount,Net Sales
FOOD,Lunch,Lunch #5,Salsa,,3,1.5,0,1.5,
FOOD,Lunch,Lunch #5,Ground Beef,,126,0,0,0,
FOOD,Lunch,Lunch #5,Grilled Steak,,4,7,0,7,
FOOD,Lunch,Lunch #5,Traditional Rice,,182,0,0,0,
FOOD,Lunch,Lunch #5,Crunchy,,154,0,0,0,
FOOD,Lunch,Lunch #5,Soft Flour,,66,0,0,0,
FOOD,Lunch,Lunch #5,Burrito Salsa  2oz,,2,1.5,0,1.5,
FOOD,Lunch,Lunch #5,Shredded Chicken,,50,0,0,0,
FOOD,Lunch,Lunch #5,Black Beans,,3,0,0,0,
FOOD,Lunch,Lunch #5,Grilled Chicken,,5,0,0,0,
FOOD,Lunch,Lunch #5,No Salsa,,12,0,0,0,
FOOD,Lunch,Lunch #5,No Cheese,,3,0,0,0,
FOOD,Lunch,Lunch #5,Tortilla Maiz,,1,0,0,0,
FOOD,Lunch,Lunch Mini Chimis,,9.12,267,2434.78,51.92,2382.86,
FOOD,Lunch,Lunch Mini Chimis,Rice,,2,0,0,0,
FOOD,Lunch,Lunch Mini Chimis,No Rice,,8,0,0,0,
FOOD,Lunch,Lunch Mini Chimis,Shredded Chicken,,57,0,0,0,
FOOD,Lunch,Lunch Mini Chimis,No Cheese,,1,0,0,0,
FOOD,Lunch,Lunch Mini Chimis,No Pico,,4,0,0,0,
FOOD,Lunch,Lunch Mini Chimis,Nacho Cheese,,1,2,0,2,
FOOD,Lunch,Lunch Mini Chimis,EXTRA PLATE,,1,0,0,0,
FOOD,Lunch,Lunch Mini Chimis,Beef Tips,,2,0,0,0,
FOOD,Lunch,Lunch Mini Chimis,Shrimp,,1,2.25,0,2.25,
FOOD,Lunch,Lunch Mini Chimis,Grilled Chicken,,1,2.25,0,2.25,
FOOD,Lunch,Lunch Mini Chimis,Ground Beef,,5,0,0,0,
FOOD,Lunch,Lunch Mini Chimis,Grilled Steak,,0,0,0,0,
FOOD,Lunch,Lunch Mini Chimis,Beans,,1,1.75,0,1.75,
FOOD,Lunch,Lunch Mini Chimis,No Sour Cream,,8,0,0,0,
FOOD,Lunch,Lunch Mini Chimis,DO NOT MAKE!,,2,0,0,0,
FOOD,Lunch,Catalina Wrap,,10.01,106,1060.83,53.72,1007.11,
FOOD,Lunch,Catalina Wrap,DO NOT MAKE!,,1,0,0,0,
FOOD,Lunch,Catalina Wrap,Traditional Rice,,41,0,0,0,
FOOD,Lunch,Catalina Wrap,No Tomatoes,,13,0,0,0,
FOOD,Lunch,Catalina Wrap,Jalapenos,,1,1.5,0,1.5,
FOOD,Lunch,Catalina Wrap,Fries,,52,0,0,0,
FOOD,Lunch,Catalina Wrap,No Cheese,,2,0,0,0,
FOOD,Lunch,Catalina Wrap,No Avocado,,1,0,0,0,
FOOD,Lunch,Catalina Wrap,Salsa,,1,0,0,0,
FOOD,Lunch,Catalina Wrap,Queso On Top,,1,1.99,0,1.99,
FOOD,Lunch,Catalina Wrap,Sauteed Veggies,,2,5,0,5,
FOOD,Lunch,Catalina Wrap,White Rice,,1,0,0,0,
FOOD,Lunch,Catalina Wrap,Refried Beans,,5,0,0,0,
FOOD,Lunch,Catalina Wrap,Black Beans,,9,0,0,0,
FOOD,Lunch,Lunch #3,,8.19,206,1688.08,28.64,1659.44,
FOOD,Lunch,Lunch #3,No Beans,,6,0,0,0,
FOOD,Lunch,Lunch #3,No Salsa,,3,0,0,0,
FOOD,Lunch,Lunch #3,Salsa,,3,2.25,0,2.25,
FOOD,Lunch,Lunch #3,Beans,,1,0,0,0,
FOOD,Lunch,Lunch #3,EXTRA PLATE,,0,0,0,0,
FOOD,Lunch,Lunch #3,Grilled Chicken,,2,2,0,2,
FOOD,Lunch,Lunch #3,No Cheese,,1,0,0,0,
FOOD,Lunch,Lunch #3,Verde  2oz,,2,1.5,0,1.5,
FOOD,Lunch,Lunch #3,Add Huevos (1),,4,6,0,6,
FOOD,Lunch,Lunch #3,Cheese,,58,0,0,0,
FOOD,Lunch,Lunch #3,Ground Beef,,38,0,0,0,
FOOD,Lunch,Lunch #3,Habanero  2oz,,1,0.75,0,0.75,
FOOD,Lunch,Lunch #3,Beef Tips,,3,0,0,0,
FOOD,Lunch,Lunch #3,Queso On Top,,2,3.98,0,3.98,
FOOD,Lunch,Lunch #3,Sour Cream,,1,0,0,0,
FOOD,Lunch,Lunch #3,Steak,,2,3.5,0,3.5,
FOOD,Lunch,Lunch #3,No Rice,,3,0,0,0,
FOOD,Lunch,Lunch #3,Shredded Chicken,,87,0,0,0,
FOOD,Lunch,Lunch #7,,8.95,587,5253.88,22.7,5231.18,
FOOD,Lunch,Lunch #7,Carnitas,,3,3,0,3,
FOOD,Lunch,Lunch #7,No Lettuce,,19,0,0,0,
FOOD,Lunch,Lunch #7,Soft Flour,,120,0,0,0,
FOOD,Lunch,Lunch #7,Shredded Chicken,,29,0,0,0,
FOOD,Lunch,Lunch #7,Beef Tips,,2,0,0,0,
FOOD,Lunch,Lunch #7,Nacho Cheese,,1,0,0,0,
FOOD,Lunch,Lunch #7,Ground Beef,,90,0,0,0,
FOOD,Lunch,Lunch #7,No Rice,,10,0,0,0,
FOOD,Lunch,Lunch #7,Street,,2,0,0,0,
FOOD,Lunch,Lunch #7,No Beans,,28,0,0,0,
FOOD,Lunch,Lunch #7,Shrimp,,8,16,0,16,
FOOD,Lunch,Lunch #7,Lettuce,,1,0,0,0,
FOOD,Lunch,Lunch #7,Carnitas,,4,4,0,4,
FOOD,Lunch,Lunch #7,Beans,,1,0,0,0,
FOOD,Lunch,Lunch #7,Grilled Steak,,17,34,0,34,
FOOD,Lunch,Lunch #7,No Onion,,1,0,0,0,
FOOD,Lunch,Lunch #7,Crunchy,,86,0,0,0,
FOOD,Lunch,Lunch #7,Shredded Chicken,,56,0,0,0,
FOOD,Lunch,Lunch #7,Beef Tips,,1,0,0,0,
FOOD,Lunch,Lunch #7,Grilled Chicken,,4,4,0,4,
FOOD,Lunch,Lunch #7,Tortilla Maiz,,11,0,0,0,
FOOD,Lunch,Lunch #7,Pico,,1,1.5,0,1.5,
FOOD,Lunch,Lunch #7,Beans,,2,0,0,0,
FOOD,Lunch,Lunch #7,Shrimp,,4,9,0,9,
FOOD,Lunch,Lunch #7,EXTRA PLATE,,1,0,0,0,
FOOD,Lunch,Lunch #7,Ground Beef,,55,0,0,0,
FOOD,Lunch,Lunch #7,No Cheese,,6,0,0,0,
FOOD,Lunch,Lunch #7,Grilled Steak,,11,22,0,22,
FOOD,Lunch,Lunch #7,Grilled Chicken,,5,5,0,5,
FOOD,Lunch,Huevos con Chorizo,,9.66,203,1960.8,53.6,1907.2,
FOOD,Lunch,Huevos con Chorizo,Rice,,1,1.75,0,1.75,
FOOD,Lunch,Huevos con Chorizo,No Rice,,4,0,0,0,
FOOD,Lunch,Huevos con Chorizo,Flour Tortillas,,100,0,0,0,
FOOD,Lunch,Huevos con Chorizo,No Tomatoes,,1,0,0,0,
FOOD,Lunch,Huevos con Chorizo,Corn Tortillas,,78,0,0,0,
FOOD,Lunch,Huevos con Chorizo,Add Huevos (1),,4,6,0,6,
FOOD,Lunch,Huevos con Chorizo,Chorizo,,1,0,0,0,
FOOD,Lunch,Huevos con Chorizo,No Tortilla,,1,0,0,0,
FOOD,Lunch,Huevos con Chorizo,Sour Cream,,1,1.5,0,1.5,
FOOD,Lunch,Huevos con Chorizo,Chorizo,,2,7,0,7,
FOOD,Lunch,Huevos con Chorizo,No Beans,,19,0,0,0,
FOOD,Lunch,Speedy,,8.37,642,5375.51,34.42,5341.09,
FOOD,Lunch,Speedy,Shrimp,,6,12,0,12,
FOOD,Lunch,Speedy,Supreme,,3,4.5,0,4.5,
FOOD,Lunch,Speedy,Sour Cream,,1,1.5,0,1.5,
FOOD,Lunch,Speedy,Ground Beef,,211,0,0,0,
FOOD,Lunch,Speedy,Ground Beef,,315,0,0,0,
FOOD,Lunch,Speedy,Beans,,4,0,0,0,
FOOD,Lunch,Speedy,No Beans,,2,0,0,0,
FOOD,Lunch,Speedy,Side,,605,2.5,0,2.5,
FOOD,Lunch,Speedy,White Rice,,3,0,0,0,
FOOD,Lunch,Speedy,EXTRA PLATE,,1,0,0,0,
FOOD,Lunch,Speedy,Grilled Chicken,,4,4,0,4,
FOOD,Lunch,Speedy,Shredded Chicken,,165,0,0,0,
FOOD,Lunch,Speedy,Sauteed Veggies,,1,2.5,0,2.5,
FOOD,Lunch,Speedy,No Lettuce,,13,0,0,0,
FOOD,Lunch,Speedy,Traditional Rice,,386,0,0,0,
FOOD,Lunch,Speedy,Refried Beans,,273,0,0,0,
FOOD,Lunch,Speedy,Carnitas,,1,1,0,1,
FOOD,Lunch,Speedy,Rice,,1,0,0,0,
FOOD,Lunch,Speedy,No Salsa,,5,0,0,0,
FOOD,Lunch,Speedy,Tomatoes,,1,1.5,0,1.5,
FOOD,Lunch,Speedy,Queso On Top,,3,5.97,0,5.97,
FOOD,Lunch,Speedy,Soft Flour,,129,0,0,0,
FOOD,Lunch,Speedy,Grilled Steak,,2,3.5,0,3.5,
FOOD,Lunch,Speedy,No Rice,,1,0,0,0,
FOOD,Lunch,Speedy,No Cheese,,1,0,0,0,
FOOD,Lunch,Speedy,Beans,,4,0,0,0,
FOOD,Lunch,Speedy,Beans,,2,3.5,0,3.5,
FOOD,Lunch,Speedy,Beans,,9,0,0,0,
FOOD,Lunch,Speedy,Tortilla Maiz,,4,0,0,0,
FOOD,Lunch,Speedy,Taco,,474,20,0,20,
FOOD,Lunch,Speedy,Item #1,,485,13.97,0,13.97,
FOOD,Lunch,Speedy,No Tomatoes,,1,0,0,0,
FOOD,Lunch,Speedy,Crunchy,,337,0,0,0,
FOOD,Lunch,Speedy,Beef Tips,,3,0,0,0,
FOOD,Lunch,Speedy,Grilled Chicken,,3,0,0,0,
FOOD,Lunch,Speedy,Lettuce,,1,0,0,0,
FOOD,Lunch,Speedy,Shredded Chicken,,100,0,0,0,
FOOD,Lunch,Speedy,DO NOT MAKE!,,2,0,0,0,
FOOD,Lunch,Speedy,Black Beans,,21,0,0,0,
FOOD,Lunch,Speedy,Beef Tips,,2,0,0,0,
FOOD,Lunch,Speedy,Cheese,,97,0,0,0,
FOOD,Lunch,Lunch Fajitas,,10.85,1531,16611.68,168.2,16443.48,
FOOD,Lunch,Lunch Fajitas,Bell Peppers,,1,1.5,0,1.5,
FOOD,Lunch,Lunch Fajitas,Chicken,,1,3.5,0,3.5,
FOOD,Lunch,Lunch Fajitas,DO NOT MAKE!,,2,0,0,0,
FOOD,Lunch,Lunch Fajitas,No Steak,,2,0,0,0,
FOOD,Lunch,Lunch Fajitas,No Avocado,,1,0,0,0,
FOOD,Lunch,Lunch Fajitas,Fries,,3,0,0,0,
FOOD,Lunch,Lunch Fajitas,Texas,,198,693,0,693,
FOOD,Lunch,Lunch Fajitas,Guacamole,,4,0,0,0,
FOOD,Lunch,Lunch Fajitas,Shredded Cheese,,5,7.5,0,7.5,
FOOD,Lunch,Lunch Fajitas,Pico,,1,0,0,0,
FOOD,Lunch,Lunch Fajitas,No Pico,,16,0,0,0,
FOOD,Lunch,Lunch Fajitas,Sauteed Veggies,,11,27.5,0,27.5,
FOOD,Lunch,Lunch Fajitas,No Sour Cream,,51,0,0,0,
FOOD,Lunch,Lunch Fajitas,No Cheese,,15,0,0,0,
FOOD,Lunch,Lunch Fajitas,No Hongos,,1,0,0,0,
FOOD,Lunch,Lunch Fajitas,No Tortilla,,22,0,0,0,
FOOD,Lunch,Lunch Fajitas,Refried Beans,,998,0,0,0,
FOOD,Lunch,Lunch Fajitas,Beans,,1,1.75,0,1.75,
FOOD,Lunch,Lunch Fajitas,No Guacamole,,18,0,0,0,
FOOD,Lunch,Lunch Fajitas,Corn Tortillas,,639,0,0,0,
FOOD,Lunch,Lunch Fajitas,No Onion,,6,0,0,0,
FOOD,Lunch,Lunch Fajitas,Sour Cream,,1,1.5,0,1.5,
FOOD,Lunch,Lunch Fajitas,No Chicken,,5,0,0,0,
FOOD,Lunch,Lunch Fajitas,Flour Tortillas,,625,0,0,0,
FOOD,Lunch,Lunch Fajitas,No Lettuce,,4,0,0,0,
FOOD,Lunch,Lunch Fajitas,Lettuce,,1,1,0,1,
FOOD,Lunch,Lunch Fajitas,Queso On Top,,1,1.99,0,1.99,
FOOD,Lunch,Lunch Fajitas,Chicken,,1,0,0,0,
FOOD,Lunch,Lunch Fajitas,White Rice,,7,0,0,0,
FOOD,Lunch,Lunch Fajitas,Rice,,1,0,0,0,
FOOD,Lunch,Lunch Fajitas,No Green Bell Pepper,,20,0,0,0,
FOOD,Lunch,Lunch Fajitas,Shrimp,,76,190,0,190,
FOOD,Lunch,Lunch Fajitas,Guacamole,,3,6,0,6,
FOOD,Lunch,Lunch Fajitas,No Rice,,13,0,0,0,
FOOD,Lunch,Lunch Fajitas,No Salad,,4,0,0,0,
FOOD,Lunch,Lunch Fajitas,No Beans,,24,0,0,0,
FOOD,Lunch,Lunch Fajitas,Sour Cream,,3,0,0,0,
FOOD,Lunch,Lunch Fajitas,Veggies Mix,,11,0,0,0,
FOOD,Lunch,Lunch Fajitas,No Tomatoes,,14,0,0,0,
FOOD,Lunch,Lunch Fajitas,No Red Bell Peppers,,18,0,0,0,
FOOD,Lunch,Lunch Fajitas,Jalapenos,,2,3,0,3,
FOOD,Lunch,Lunch Fajitas,Grilled Steak,,376,564,0,564,
FOOD,Lunch,Lunch Fajitas,Black Beans,,26,0,0,0,
FOOD,Lunch,Lunch Fajitas,Steak,,1,5,0,5,
FOOD,Lunch,Lunch Fajitas,Grilled Chicken,,706,0,0,0,
FOOD,Lunch,Lunch Fajitas,Rice,,1,1.75,0,1.75,
FOOD,Lunch,Lunch Fajitas,Traditional Rice,,582,0,0,0,
FOOD,Lunch,Lunch Fajitas,Pico,,1,1.5,0,1.5,
FOOD,Lunch,Lunch Fajitas,Mixed,,160,480,0,480,
FOOD,Lunch,Lunch #2,,8.45,262,2212.73,2.13,2210.6,
FOOD,Lunch,Lunch #2,Steak,,19,33.25,0,33.25,
FOOD,Lunch,Lunch #2,Beans,,14,0,0,0,
FOOD,Lunch,Lunch #2,No Hongos,,1,0,0,0,
FOOD,Lunch,Lunch #2,Beef Tips,,1,0,0,0,
FOOD,Lunch,Lunch #2,Grilled Chicken,,13,13,0,13,
FOOD,Lunch,Lunch #2,Salsa,,2,0,0,0,
FOOD,Lunch,Lunch #2,Bell Peppers,,1,1.5,0,1.5,
FOOD,Lunch,Lunch #2,No Rice,,7,0,0,0,
FOOD,Lunch,Lunch #2,Ground Beef,,87,0,0,0,
FOOD,Lunch,Lunch #2,Cheese,,3,0,0,0,
FOOD,Lunch,Lunch #2,Veggie,,6,0,0,0,
FOOD,Lunch,Lunch #2,No Salsa,,18,0,0,0,
FOOD,Lunch,Lunch #2,Onion,,1,1.5,0,1.5,
FOOD,Lunch,Lunch #2,Shredded Chicken,,96,0,0,0,
FOOD,Lunch,Lunch #2,No Beans,,2,0,0,0,
FOOD,Lunch,Lunch #2,Queso On Top,,14,27.86,0,27.86,
FOOD,Lunch,Pollo Loco (lunch),,10.07,366,3686.09,33.98,3652.11,
FOOD,Lunch,Pollo Loco (lunch),No Sour Cream,,7,0,0,0,
FOOD,Lunch,Pollo Loco (lunch),No Tomatoes,,1,0,0,0,
FOOD,Lunch,Pollo Loco (lunch),No Lettuce,,1,0,0,0,
FOOD,Lunch,Pollo Loco (lunch),Sour Cream,,1,1.5,0,1.5,
FOOD,Lunch,Pollo Loco (lunch),Grilled Chicken,,4,9,0,9,
FOOD,Lunch,Pollo Loco (lunch),DO NOT MAKE!,,1,0,0,0,
FOOD,Lunch,Pollo Loco (lunch),Jalapenos,,2,3,0,3,
FOOD,Lunch,Pollo Loco (lunch),No Onion,,1,0,0,0,
FOOD,Lunch,Pollo Loco (lunch),Corn Tortillas,,26,0,0,0,
FOOD,Lunch,Pollo Loco (lunch),No Chorizo,,11,0,0,0,
FOOD,Lunch,Pollo Loco (lunch),No Tortilla,,11,0,0,0,
FOOD,Lunch,Pollo Loco (lunch),Flour Tortillas,,153,0,0,0,
FOOD,Lunch,Pollo Loco (lunch),Chorizo,,1,0,0,0,
FOOD,Lunch,Pollo Loco (lunch),No Guacamole,,1,0,0,0,
FOOD,Lunch,Pollo Loco (lunch),No Cheese,,2,0,0,0,
FOOD,Lunch,Pollo Loco (lunch),No Salad,,1,0,0,0,
FOOD,Lunch,Pollo Loco (lunch),Beans,,1,0,0,0,
FOOD,Lunch,Pollo Loco (lunch),Nacho Cheese,,2,0,0,0,
FOOD,Lunch,Lunch #6,,8.32,305,2536.44,54.41,2482.03,
FOOD,Lunch,Lunch #6,Shredded Chicken,,69,0,0,0,
FOOD,Lunch,Lunch #6,Beef Tips,,1,0,0,0,
FOOD,Lunch,Lunch #6,Ground Beef,,85,0,0,0,
FOOD,Lunch,Lunch #6,No Lettuce,,1,0,0,0,
FOOD,Lunch,Lunch #6,Ground Beef,,124,0,0,0,
FOOD,Lunch,Lunch #6,Shredded Chicken,,77,0,0,0,
FOOD,Lunch,Lunch #6,Steak,,4,7,0,7,
FOOD,Lunch,Lunch #6,Steak,,2,3.5,0,3.5,
FOOD,Lunch,Lunch #6,Queso On Top,,2,3.98,0,3.98,
FOOD,Lunch,Lunch #6,Carnitas,,1,1,0,1,
FOOD,Lunch,Lunch #6,No Cheese,,1,0,0,0,
FOOD,Lunch,Lunch #6,Beans,,7,0,0,0,
FOOD,Lunch,Lunch #6,Grilled Chicken,,4,4,0,4,
FOOD,Lunch,Lunch #6,White Rice,,2,0,0,0,
FOOD,Lunch,Lunch #6,Beans,,19,0,0,0,
FOOD,Lunch,Lunch #6,No Salsa,,1,0,0,0,
FOOD,Lunch,Lunch #6,Traditional Rice,,200,0,0,0,
FOOD,Lunch,Lunch #6,Veggie,,1,0,0,0,
FOOD,Lunch,Lunch #6,Refried Beans,,136,0,0,0,
FOOD,Lunch,Lunch #6,Grilled Chicken,,1,1,0,1,
FOOD,Lunch,Lunch #6,Onion,,1,1.5,0,1.5,
FOOD,Lunch,Lunch #6,Veggie,,2,0,0,0,
FOOD,Lunch,Lunch #6,Beef Tips,,1,0,0,0,
FOOD,Lunch,Lunch #6,Cheese,,1,0,0,0,
FOOD,Lunch,Lunch #6,Cheese,,56,0,0,0,
FOOD,Lunch,Lunch #6,Black Beans,,12,0,0,0,
FOOD,Lunch,Salad & Quesadilla Combo,,9.71,80,776.45,6.15,770.3,
FOOD,Lunch,Salad & Quesadilla Combo,Shredded Chicken,,50,0,0,0,
FOOD,Lunch,Salad & Quesadilla Combo,Cheese,,7,0,0,0,
FOOD,Lunch,Salad & Quesadilla Combo,Ground Beef,,10,0,0,0,
FOOD,Lunch,Salad & Quesadilla Combo,Grilled Steak,,2,4.5,0,4.5,
FOOD,Lunch,Salad & Quesadilla Combo,Grilled Chicken,,11,24.75,0,24.75,
FOOD,Lunch,Lunch Chimichanga,,9.72,405,3935.49,17.57,3917.92,
FOOD,Lunch,Lunch Chimichanga,Beans,,1,0,0,0,
FOOD,Lunch,Lunch Chimichanga,Jalapenos,,1,1.5,0,1.5,
FOOD,Lunch,Lunch Chimichanga,DO NOT MAKE!,,1,0,0,0,
FOOD,Lunch,Lunch Chimichanga,No Tomatoes,,10,0,0,0,
FOOD,Lunch,Lunch Chimichanga,Beef Tips,,75,18,0,18,
FOOD,Lunch,Lunch Chimichanga,No Cheese,,2,0,0,0,
FOOD,Lunch,Lunch Chimichanga,No Sour Cream,,21,0,0,0,
FOOD,Lunch,Lunch Chimichanga,No Chicken,,2,0,0,0,
FOOD,Lunch,Lunch Chimichanga,Tomatoes,,1,0,0,0,
FOOD,Lunch,Lunch Chimichanga,No Rice,,7,0,0,0,
FOOD,Lunch,Lunch Chimichanga,Queso On Top,,2,3.98,0,3.98,
FOOD,Lunch,Lunch Chimichanga,Grill Chicken,,6,10,0,10,
FOOD,Lunch,Lunch Chimichanga,Beans,,1,1.75,0,1.75,
FOOD,Lunch,Lunch Chimichanga,Salsa,,3,0,0,0,
FOOD,Lunch,Lunch Chimichanga,Ground Beef,,74,20,0,20,
FOOD,Lunch,Lunch Chimichanga,No Beans,,12,0,0,0,
FOOD,Lunch,Lunch Chimichanga,No Lettuce,,4,0,0,0,
FOOD,Lunch,Lunch Chimichanga,No Guacamole,,16,0,0,0,
FOOD,Lunch,Lunch Chimichanga,Nacho Cheese,,1,0,0,0,
FOOD,Lunch,Lunch Chimichanga,Carnitas,,1,2,0,2,
FOOD,Lunch,Lunch Chimichanga,Steak,,11,31.75,0,31.75,
FOOD,Lunch,Lunch Chimichanga,Chorizo,,1,3.5,0,3.5,
FOOD,Lunch,Lunch Chimichanga,Shredded Chicken,,237,62,0,62,
FOOD,Lunch,Lunch Chimichanga,No Salsa,,16,0,0,0,
FOOD,Lunch,Lunch Chimichanga,Shrimp,,1,3.5,0,3.5,
FOOD,Lunch,Lunch Chimichanga,Sour Cream,,4,0,0,0,
FOOD,Lunch,Lunch Chimichanga,Guacamole,,3,0,0,0,
FOOD,Lunch,Lunch Chimichanga,Sour Cream,,1,1.5,0,1.5,
FOOD,Lunch,Lunch #4,,8.71,63,548.75,8.5,540.25,
FOOD,Lunch,Lunch #4,No Beans,,2,0,0,0,
FOOD,Lunch,Huevos Mexicano,,8.99,35,314.65,17.98,296.67,
FOOD,Lunch,Huevos Mexicano,Flour Tortillas,,10,0,0,0,
FOOD,Lunch,Huevos Mexicano,Corn Tortillas,,23,0,0,0,
FOOD,Specialties,,,12.69,6420.999999,81474.06,2922.71,78551.34999999999,
FOOD,Specialties,Stuffed Chile Poblano,,15.26,369,5630.05,93.5,5536.55,
FOOD,Specialties,Stuffed Chile Poblano,Queso On Top,,1,1.99,0,1.99,
FOOD,Specialties,Stuffed Chile Poblano,Just Cheese,,27,0,0,0,
FOOD,Specialties,Stuffed Chile Poblano,Guacamole,,1,2,0,2,
FOOD,Specialties,Stuffed Chile Poblano,Beans,,1,1.75,0,1.75,
FOOD,Specialties,Stuffed Chile Poblano,Salsa,,2,1.5,0,1.5,
FOOD,Specialties,Stuffed Chile Poblano,Ground Beef,,84,12,0,12,
FOOD,Specialties,Stuffed Chile Poblano,Grill Chicken,,36,57,0,57,
FOOD,Specialties,Stuffed Chile Poblano,Extra Mushrooms,,1,1.5,0,1.5,
FOOD,Specialties,Stuffed Chile Poblano,No Guacamole,,1,0,0,0,
FOOD,Specialties,Stuffed Chile Poblano,No Rice,,12,0,0,0,
FOOD,Specialties,Stuffed Chile Poblano,Flour Tortillas,,32,0,0,0,
FOOD,Specialties,Stuffed Chile Poblano,Beef Tips,,8,0,0,0,
FOOD,Specialties,Stuffed Chile Poblano,Shredded Chicken,,93,30,0,30,
FOOD,Specialties,Stuffed Chile Poblano,Shrimp,,3,7.5,0,7.5,
FOOD,Specialties,Stuffed Chile Poblano,EXTRA PLATE,,1,0,0,0,
FOOD,Specialties,Stuffed Chile Poblano,Mixed ( Chicken & Steak),,1,1.75,0,1.75,
FOOD,Specialties,Stuffed Chile Poblano,Salsa,,1,0,0,0,
FOOD,Specialties,Stuffed Chile Poblano,No Tortilla,,2,0,0,0,
FOOD,Specialties,Stuffed Chile Poblano,No Chicken,,2,0,0,0,
FOOD,Specialties,Stuffed Chile Poblano,No Beans,,7,0,0,0,
FOOD,Specialties,Stuffed Chile Poblano,Corn Tortillas,,23,0,0,0,
FOOD,Specialties,Stuffed Chile Poblano,Verde  2oz,,2,1.5,0,1.5,
FOOD,Specialties,Stuffed Chile Poblano,Carnitas,,48,96,0,96,
FOOD,Specialties,Stuffed Chile Poblano,Chorizo,,5,10,0,10,
FOOD,Specialties,Stuffed Chile Poblano,Steak,,65,158.25,0,158.25,
FOOD,Specialties,Margarita Special,,13.93,893,12440.06,338.25,12101.81,
FOOD,Specialties,Margarita Special,EXTRA PLATE,,1,0,0,0,
FOOD,Specialties,Margarita Special,Bell Peppers,,34,51,0,51,
FOOD,Specialties,Margarita Special,Tomatoes,,1,1.5,0,1.5,
FOOD,Specialties,Margarita Special,Guacamole,,1,2,0,2,
FOOD,Specialties,Margarita Special,TEXAS (Chicken| Shrimp| & Steak),,2,6.5,0,6.5,
FOOD,Specialties,Margarita Special,Grilled Steak,,31,69.75,0,69.75,
FOOD,Specialties,Margarita Special,Chorizo,,1,2.25,0,2.25,
FOOD,Specialties,Margarita Special,Avocado,,1,1.5,0,1.5,
FOOD,Specialties,Margarita Special,Shredded Chicken,,5,0,0,0,
FOOD,Specialties,Margarita Special,Shrimp,,18,40.5,0,40.5,
FOOD,Specialties,Margarita Special,Shrimp,,3,0,0,0,
FOOD,Specialties,Margarita Special,Mixed (Chicken & Steak),,1,2.25,0,2.25,
FOOD,Specialties,Margarita Special,Steak,,2,10,0,10,
FOOD,Specialties,Margarita Special,Beef Tips,,1,0,0,0,
FOOD,Specialties,Margarita Special,Onion,,50,75,0,75,
FOOD,Specialties,Margarita Special,Onion,,1,0,0,0,
FOOD,Specialties,Margarita Special,Rice,,1,1.75,0,1.75,
FOOD,Specialties,Margarita Special,Beans,,2,3.5,0,3.5,
FOOD,Specialties,Margarita Special,Sour Cream,,1,1.5,0,1.5,
FOOD,Specialties,Margarita Special,Jalapenos,,1,1.5,0,1.5,
FOOD,Specialties,Margarita Special,No Tomatoes,,1,0,0,0,
FOOD,Specialties,Margarita Special,Queso On Top,,3,5.97,0,5.97,
FOOD,Specialties,Margarita Special,Grilled Chicken,,37,83.25,0,83.25,
FOOD,Specialties,Margarita Special,Extra Mushrooms,,3,4.5,0,4.5,
FOOD,Specialties,Margarita Special,No Shrimp,,37,0,0,0,
FOOD,Specialties,Margarita Special,Pico,,3,4.5,0,4.5,
FOOD,Specialties,Margarita Special,No Rice,,6,0,0,0,
FOOD,Specialties,Margarita Special,Jalapenos,,1,0,0,0,
FOOD,Specialties,Margarita Special,No Chicken,,13,0,0,0,
FOOD,Specialties,Margarita Special,Lettuce,,5,5,0,5,
FOOD,Specialties,Margarita Special,No Cheese,,19,0,0,0,
FOOD,Specialties,Margarita Special,Nacho Cheese,,22,0,0,0,
FOOD,Specialties,Margarita Special,Chorizo,,2,7,0,7,
FOOD,Specialties,House Special,,16.6,356.999999,5927.67,285.14,5642.53,
FOOD,Specialties,House Special,No Lettuce,,7,0,0,0,
FOOD,Specialties,House Special,No Avocado,,3,0,0,0,
FOOD,Specialties,House Special,No Onion,,3,0,0,0,
FOOD,Specialties,House Special,No Tortilla,,4,0,0,0,
FOOD,Specialties,House Special,No Pico,,10,0,0,0,
FOOD,Specialties,House Special,Onion,,2,3,0,3,
FOOD,Specialties,House Special,No Guacamole,,2,0,0,0,
FOOD,Specialties,House Special,No Cheese,,5,0,0,0,
FOOD,Specialties,House Special,Corn Tortillas,,30,0,0,0,
FOOD,Specialties,House Special,Shredded Cheese,,1,0,0,0,
FOOD,Specialties,House Special,Sour Cream,,1,0,0,0,
FOOD,Specialties,House Special,No Beans,,1,0,0,0,
FOOD,Specialties,House Special,Pico,,2,0,0,0,
FOOD,Specialties,House Special,Nacho Cheese,,13,0,0,0,
FOOD,Specialties,House Special,Chorizo,,1,3.5,0,3.5,
FOOD,Specialties,House Special,Sour Cream,,2,3,0,3,
FOOD,Specialties,House Special,Jalapenos,,1,1.5,0,1.5,
FOOD,Specialties,House Special,Flour Tortillas,,120,0,0,0,
FOOD,Specialties,House Special,No Rice,,13,0,0,0,
FOOD,Specialties,House Special,No Sour Cream,,2,0,0,0,
FOOD,Specialties,House Special,No Cilantro,,2,0,0,0,
FOOD,Specialties,House Special,Grilled Chicken,,192,0,0,0,
FOOD,Specialties,House Special,Lettuce,,1,1,0,1,
